id,name,description,comments,isEveryoneWorkgroup,isAdministratorWorkgroup,users,allowedRoles,deniedRoles
120,data.NewZealand.Finance,Data access to country NewZealand (financials),[DATA] PRMS create-read-update-delete ,False,False,@{252=},,
153,data.NewZealand.key,Data access to country NewZealand (full access),[DATA] PRMS full access,False,False,@{236=},,
259,data.NewZealand.Portfolio,Data access to country NewZealand (Portfolio),,False,False,,,
223,data.NewZealand.Reserves,Data access to country NewZealand (Reserves),[DATA] PRMS create-read-update-delete ,False,False,@{278=},,
10,data.Norway,Data access to country Norway,[DATA] PRMS read-update,False,False,@{162=; 163=; 164=; 165=},,
91,data.Norway.Economics,Data access to country Norway (economist),[DATA] PRMS create-read-update-delete ,False,False,@{162=},,
98,data.Norway.Finance,Data access to country Norway (financials),[DATA] PRMS create-read-update-delete ,False,False,@{164=},,
46,data.Norway.Key,Data access to country Norway (full access),[DATA] PRMS full access,False,False,@{163=},,
260,data.Norway.Portfolio,Data access to country Norway (Portfolio),,False,False,,,
208,data.Norway.Reserves,Data access to country Norway (Reserves),[DATA] PRMS create-read-update-delete ,False,False,@{165=},,
193,data.OMVEP,Data access to ValueCenters,[DATA] PRMS read-update,False,False,,,
194,data.OMVEP.Economics,Data access to ValueCenters (economist),[DATA] PRMS create-read-update-delete ,False,False,,,
195,data.OMVEP.Finance,Data access to ValueCenters (financials),[DATA] PRMS create-read-update-delete ,False,False,,,
192,data.OMVEP.Key,Data access to ValueCenters (full access),[DATA] PRMS full access,False,False,,,
269,data.OMVEP.Portfolio,Data access to ValueCenters (Portfolio),,False,False,,,
219,data.OMVEP.Reserves,Data access to ValueCenters (Reserves),[DATA] PRMS create-read-update-delete ,False,False,,,
123,data.Romania,Data access to country Romania,[DATA] PRMS read-update,False,False,@{232=; 256=; 264=; 276=},,
111,data.Romania.Economics,Data access to country Romania (economist),[DATA] PRMS create-read-update-delete ,False,False,@{256=},,
160,data.Romania.Finance,Data access to country Romania (financials),[DATA] PRMS create-read-update-delete ,False,False,@{232=},,
170,data.Romania.key,Data access to country Romania (full access),[DATA] PRMS full access,False,False,@{264=},,
255,data.Romania.Portfolio,Data access to country Romania (Portfolio),,False,False,,,
216,data.Romania.Reserves,Data access to country Romania (Reserves),[DATA] PRMS create-read-update-delete ,False,False,@{276=},,
11,data.Russia,Data access to country Russia,[DATA] PRMS read-update,False,False,@{166=; 210=; 266=; 270=},,
92,data.Russia.Economics,Data access to country Russia (economist),[DATA] PRMS create-read-update-delete ,False,False,@{166=},,
99,data.Russia.Finance,Data access to country Russia (financials),[DATA] PRMS create-read-update-delete ,False,False,@{266=},,
47,data.Russia.Key,Data access to country Russia (full access),[DATA] PRMS full access,False,False,@{210=},,
257,data.Russia.Portfolio,Data access to country Russia (Portfolio),,False,False,,,
214,data.Russia.Reserves,Data access to country Russia (Reserves),[DATA] PRMS create-read-update-delete ,False,False,@{270=},,
182,data.Sapura.Australia,Data access to country  Sapura- Australia,[DATA] PRMS read-update,False,False,@{231=; 233=; 243=; 269=},,
178,data.Sapura.Australia.Economics,Data access to country  Sapura- Australia (economist),[DATA] PRMS create-read-update-delete ,False,False,@{231=},,
190,data.Sapura.Australia.Finance,Data access to country  Sapura- Australia (financials),[DATA] PRMS create-read-update-delete ,False,False,@{233=},,
189,data.Sapura.Australia.key,Data access to country  Sapura- Australia (full access),[DATA] PRMS full access,False,False,@{243=},,
253,data.Sapura.Australia.Portfolio,Data access to country  Sapura- Australia (Portfolio),,False,False,,,
224,data.Sapura.Australia.Reserves,Data access to country  Sapura- Australia (Reserves),[DATA] PRMS create-read-update-delete ,False,False,@{269=},,
184,data.Sapura.NewZealand,Data access to country  Sapura- NewZealand,[DATA] PRMS read-update,False,False,@{234=; 248=; 260=; 271=},,
185,data.Sapura.NewZealand.Economics,Data access to country  Sapura- NewZealand (economist),[DATA] PRMS create-read-update-delete ,False,False,@{271=},,
186,data.Sapura.NewZealand.Finance,Data access to country  Sapura- NewZealand (financials),[DATA] PRMS create-read-update-delete ,False,False,@{234=},,
181,data.Sapura.NewZealand.key,Data access to country  Sapura- NewZealand (full access),[DATA] PRMS full access,False,False,@{248=},,
265,data.Sapura.NewZealand.Portfolio,Data access to country  Sapura- NewZealand (Portfolio),,False,False,,,
210,data.Sapura.NewZealand.Reserves,Data access to country  Sapura- NewZealand (Reserves),[DATA] PRMS create-read-update-delete ,False,False,@{260=},,
61,data.Tunisia,Data access to country Tunisia,[DATA] PRMS read-update,False,False,@{230=; 235=; 241=; 258=},,
93,data.Tunisia.Economics,Data access to country Tunisia (economist),[DATA] PRMS create-read-update-delete ,False,False,@{230=},,
97,data.Tunisia.Finance,Data access to country Tunisia (financials),[DATA] PRMS create-read-update-delete ,False,False,@{258=},,
62,data.Tunisia.Key,Data access to country Tunisia (full access),[DATA] PRMS full access,False,False,@{235=},,
254,data.Tunisia.Portfolio,Data access to country Tunisia (Portfolio),,False,False,,,
209,data.Tunisia.Reserves,Data access to country Tunisia (Reserves),[DATA] PRMS create-read-update-delete ,False,False,@{241=},,
148,data.Yemen,Data access to country Yemen,[DATA] PRMS read-update,False,False,@{246=; 250=; 277=},,
114,data.Yemen.Economics,Data access to country Yemen (economist),[DATA] PRMS create-read-update-delete ,False,False,@{277=},,
172,data.Yemen.Finance,Data access to country Yemen (financials),[DATA] PRMS create-read-update-delete ,False,False,,,
151,data.Yemen.key,Data access to country Yemen (full access),[DATA] PRMS full access,False,False,@{246=},,
262,data.Yemen.Portfolio,Data access to country Yemen (Portfolio),,False,False,,,
221,data.Yemen.Reserves,Data access to country Yemen (Reserves),[DATA] PRMS create-read-update-delete ,False,False,@{250=},,
21,DataFlow.key,Dataflow Key user ,Dataflow Key user in Branchoffice,False,False,@{3=; 5=; 15=; 17=; 20=; 42=; 53=; 85=; 115=; 119=; 163=; 201=; 210=; 225=; 235=; 236=; 238=; 242=; 243=; 244=; 245=; 246=; 248=; 253=; 255=; 264=; 274=; 561=; 562=},,
22,DataFlow.power,Dataflow Power user,Dataflow Power user in Headoffice,False,False,@{3=; 15=; 17=; 20=; 85=; 126=},,
65,Dataflow.unlock,Dataflow.unlock,Unlock objects in Dataflow,False,False,@{7=; 26=; 31=; 126=},,
40,Developer,internal & external developers,permissions needed for developers,False,False,@{17=; 18=; 85=},,
24,Economics.key,Economics key user ,Economics user in Branchoffice,False,False,@{3=; 5=; 7=; 14=; 15=; 17=; 20=; 26=; 43=; 85=; 115=; 126=; 162=; 166=; 227=; 228=; 230=; 231=; 256=; 257=; 259=; 261=; 267=; 268=; 271=; 272=; 277=; 280=; 410=; 561=; 562=},,
23,Economics.power,Economics power user,Economics power user in headoffice - global settings,False,False,@{7=; 14=; 15=; 26=; 85=; 126=; 410=},,
42,Economics.regimes,additional permission for Economics user to access Regime Library,,False,False,@{7=; 14=; 15=; 26=; 85=; 126=; 410=},,
177,Economics.regimes.readonly,readonly access to the regimes lib,readonly access to the regimes lib,False,False,@{5=; 43=; 162=; 166=; 227=; 228=; 230=; 231=; 256=; 257=; 259=; 261=; 267=; 268=; 271=; 272=; 277=; 280=},,
89,Economics.unlock,Economics.unlock,unlock objects in Economics,False,False,@{7=; 26=; 126=},,
2,Everyone,Default workgroup.,This group consists only public permission on the engine.,True,False,@{1=; 126=; 158=; 20=; 85=; 578=; 386=; 7=; 26=; 201=; 4=; 5=; 410=; 17=; 9=; 561=; 562=; 15=; 2=; 115=; 31=; 18=; 119=; 14=; 163=; 164=; 165=; 166=; 210=; 266=; 270=; 227=; 272=; 231=; 3=; 259=; 280=; 257=; 261=; 268=; 267=; 228=; 271=; 256=; 230=; 23=; 277=; 273=; 275=; 233=; 281=; 239=; 240=; 249=; 251=; 224=; 42=; 252=; 234=; 232=; 258=; 226=; 255=; 274=; 243=; 242=; 225=; 43=; 238=; 245=; 244=; 253=; 236=; 248=; 264=; 235=; 246=; 262=; 53=; 237=; 269=; 254=; 229=; 263=; 247=; 279=; 265=; 278=; 260=; 59=; 276=; 241=; 250=; 161=; 162=},,
30,Financials.key,Financials key user,Controlling key user in Branchoffice,False,False,@{20=; 23=; 31=; 59=; 85=; 115=; 119=; 164=; 224=; 232=; 233=; 234=; 239=; 240=; 249=; 251=; 252=; 258=; 266=; 273=; 275=; 281=; 561=; 562=},,
29,Financials.power,Financials power user HO,Controlling power user  in Headoffice,False,False,@{20=; 23=; 31=; 85=; 119=},,
43,Financials.regimes,additional permission for Financials user to access Regime Library,,False,False,@{31=},,
166,Financials.unlock,Financials.unlock,unlock objects in Financials,False,False,@{31=; 85=},,
44,Input.Approve,Input.Approve,,False,False,@{15=; 17=; 20=; 119=},,
48,Input.Confirm,Input.Confirm,,False,False,@{15=; 17=; 20=; 53=; 115=; 119=; 161=; 163=; 165=; 210=; 225=; 229=; 235=; 236=; 237=; 238=; 241=; 242=; 243=; 244=; 245=; 246=; 247=; 248=; 250=; 253=; 254=; 255=; 260=; 262=; 263=; 264=; 265=; 269=; 270=; 274=; 276=; 278=; 279=},,
121,license.heavy,Heavy license users,to manage the license-requirments,False,False,@{3=; 5=; 7=; 14=; 15=; 17=; 20=; 23=; 26=; 31=; 42=; 43=; 53=; 59=; 85=; 119=; 126=; 161=; 162=; 163=; 164=; 165=; 166=; 210=; 224=; 225=; 227=; 228=; 229=; 230=; 231=; 232=; 233=; 234=; 235=; 236=; 237=; 238=; 239=; 240=; 241=; 242=; 243=; 244=; 245=; 246=; 247=; 248=; 249=; 250=; 251=; 252=; 253=; 254=; 255=; 256=; 257=; 258=; 259=; 260=; 261=; 262=; 263=; 264=; 265=; 266=; 267=; 268=; 269=; 270=; 271=; 272=; 273=; 274=; 275=; 276=; 277=; 278=; 279=; 280=; 281=; 410=},,
131,license.light,Light licences users,to manage the license-requirments,False,False,@{2=; 4=; 9=; 18=; 115=; 158=; 201=; 226=; 386=; 561=; 562=},,
41,P2V.admin,Plan2Value administrators,permissions to almost everything,False,False,@{20=},,
20,P2V.base,P2V base access,user are allowed to update their project data,False,False,@{2=; 3=; 4=; 5=; 7=; 9=; 14=; 15=; 17=; 18=; 20=; 23=; 26=; 31=; 42=; 43=; 53=; 59=; 85=; 115=; 119=; 126=; 161=; 162=; 163=; 164=; 165=; 166=; 201=; 210=; 224=; 225=; 226=; 227=; 228=; 229=; 230=; 231=; 232=; 233=; 234=; 235=; 236=; 237=; 238=; 239=; 240=; 241=; 242=; 243=; 244=; 245=; 246=; 247=; 248=; 249=; 250=; 251=; 252=; 253=; 254=; 255=; 256=; 257=; 258=; 259=; 260=; 261=; 262=; 263=; 264=; 265=; 266=; 267=; 268=; 269=; 270=; 271=; 272=; 273=; 274=; 275=; 276=; 277=; 278=; 279=; 280=; 281=; 386=; 410=},,
7,P2V.developer,Group of internal/external developers,all external AUCERNA experts to support ,False,False,@{2=},,
6,PetroVR,PetroVR user,Users are allowed to use Economics as a Service via PetroVR,False,False,@{20=},,
25,Portfolio,Portfolio user,Portfolio power user in HO,False,False,@{3=; 5=; 7=; 14=; 15=; 17=; 20=; 23=; 26=; 31=; 42=; 43=; 53=; 59=; 85=; 115=; 119=; 126=; 161=; 162=; 163=; 164=; 165=; 166=; 210=; 224=; 225=; 226=; 227=; 228=; 229=; 230=; 231=; 232=; 233=; 234=; 235=; 236=; 237=; 238=; 239=; 240=; 241=; 242=; 243=; 244=; 245=; 246=; 247=; 248=; 249=; 250=; 251=; 252=; 253=; 254=; 255=; 256=; 257=; 258=; 259=; 260=; 261=; 262=; 263=; 264=; 265=; 266=; 267=; 268=; 269=; 270=; 271=; 272=; 273=; 274=; 275=; 276=; 277=; 278=; 279=; 280=; 281=; 410=},,
110,profile.Admin.Developer,Developer P2V Administrator access,,False,False,,,
124,profile.Admin.Headoffice,Headoffice P2V Administrator access,,False,False,,,
163,profile.Economics.Headoffice,OMV Corporate Economists role,,False,False,@{7=; 14=; 15=; 26=; 85=; 126=; 410=},,
119,profile.Economics.local,Branch Office economists role,,False,False,@{5=; 43=; 162=; 166=; 227=; 228=; 230=; 231=; 256=; 257=; 259=; 261=; 267=; 268=; 271=; 272=; 277=; 280=},,
171,profile.Finance.Headoffice,OMV Corporate controller role,,False,False,@{20=; 23=; 31=; 85=},,
168,profile.Finance.local,Branch Office controller role,,False,False,@{20=; 59=; 164=; 224=; 232=; 233=; 234=; 239=; 240=; 249=; 251=; 252=; 258=; 266=; 273=; 275=; 281=},,
141,profile.Finance.Regimes,profile.Finance.Regimes,,False,False,@{20=; 23=; 31=},,
147,profile.LightUser.Headoffice,OMV Corporate readonly access (light user),,False,False,@{226=; 386=},,
139,profile.LightUser.local,Branch Office readonly access (light user),,False,False,,,
113,profile.PetroVR,PetroVR user access,,False,False,@{20=},,
271,profile.Portfolio.Light,Portfolio user (readonly access),,False,False,,,
272,profile.Portfolio.Power,Portfolio user (power access),,False,False,,,
155,profile.PP.Headoffice,OMV Corporate Planning & Portfolio role (standard user),,False,False,,,
143,profile.PP.Headoffice.Power,OMV Corporate Planning & Portfolio role (power user),,False,False,@{3=; 17=; 20=; 85=},,
157,profile.PP.local,Branch Office Planning & Portfolio role,,False,False,@{53=; 163=; 210=; 225=; 235=; 236=; 238=; 242=; 243=; 244=; 245=; 246=; 248=; 253=; 255=; 264=; 274=},,
144,profile.Projectmanager,P2V Projectmanager role (data entry),,False,False,,,
175,profile.Reserves.Headoffice,OMV Corporate reserves role (standard user),,False,False,,,
156,profile.Reserves.Headoffice.Approve,special approval role for Headoffice RESERVES ,,False,False,@{119=},,
118,profile.Reserves.Headoffice.Power,OMV Corporate reserves role (power user),,False,False,@{5=; 42=; 119=; 201=},,
161,profile.Reserves.local.Approve,special approval role for branch offices RESERVES ,,False,False,,,
132,profile.Reserves.local.QRE,Branch office QRE role,,False,False,@{161=; 165=; 229=; 237=; 241=; 247=; 250=; 254=; 260=; 262=; 263=; 265=; 269=; 270=; 276=; 278=; 279=},,
142,profile.Reserves.readonly,Reserves readonly role,,False,False,@{15=},,
135,profile.Resources.Headoffice,OMV Corporate Exporation user (ressource access),,False,False,,,
125,profile.Resources.local,Branch office Exporation user (ressource access),,False,False,,,
117,profile.Student.local,Students profile (training purposes),,False,False,,,
37,Reporting,External Data interface using Odata,permissions to use Odata as interface,False,False,@{2=; 3=; 4=; 5=; 7=; 9=; 14=; 15=; 17=; 18=; 20=; 23=; 26=; 31=; 42=; 43=; 53=; 59=; 85=; 115=; 119=; 126=; 161=; 162=; 163=; 164=; 165=; 166=; 201=; 210=; 224=; 225=; 226=; 227=; 228=; 229=; 230=; 231=; 232=; 233=; 234=; 235=; 236=; 237=; 238=; 239=; 240=; 241=; 242=; 243=; 244=; 245=; 246=; 247=; 248=; 249=; 250=; 251=; 252=; 253=; 254=; 255=; 256=; 257=; 258=; 259=; 260=; 261=; 262=; 263=; 264=; 265=; 266=; 267=; 268=; 269=; 270=; 271=; 272=; 273=; 274=; 275=; 276=; 277=; 278=; 279=; 280=; 281=; 386=; 410=; 561=; 562=},,
107,Reserves.Administrator,Reserves.Administrator,,False,False,@{5=; 15=; 42=; 115=; 119=; 158=; 201=},,
69,Reserves.Approver,Reserves.Approver,,False,False,,,
108,Reserves.Approver.bo,Reserves.Approver.bo,,False,False,,,
106,Reserves.Approver.ho,Reserves.Approver.ho,,False,False,@{119=},,
66,Reserves.base,Reserves.base,,False,False,@{3=; 5=; 7=; 14=; 15=; 17=; 20=; 26=; 42=; 43=; 53=; 85=; 115=; 119=; 126=; 158=; 161=; 162=; 163=; 165=; 166=; 201=; 210=; 225=; 227=; 228=; 229=; 230=; 231=; 235=; 236=; 237=; 238=; 241=; 242=; 243=; 244=; 245=; 246=; 247=; 248=; 250=; 253=; 254=; 255=; 256=; 257=; 259=; 260=; 261=; 262=; 263=; 264=; 265=; 267=; 268=; 269=; 270=; 271=; 272=; 274=; 276=; 277=; 278=; 279=; 280=; 410=},,
32,Reserves.key,Reserves.key,,False,False,@{5=; 15=; 20=; 42=; 115=; 119=; 158=; 161=; 165=; 201=; 229=; 237=; 241=; 247=; 250=; 254=; 260=; 262=; 263=; 265=; 269=; 270=; 276=; 278=; 279=},,
31,Reserves.power,Reserves.power,,False,False,@{5=; 15=; 20=; 42=; 119=; 201=},,
68,Reserves.Security,Reserves.useradmin + Reserves.DataAdmin,,False,False,@{5=; 201=},,
105,Reserves.Submitter,Reserves.Submitter,,False,False,@{161=; 165=; 201=; 229=; 237=; 241=; 247=; 250=; 254=; 260=; 262=; 263=; 265=; 269=; 270=; 276=; 278=; 279=},,
79,temp.adjust.admin,temp.adjust.admin,,False,False,@{3=; 5=; 7=; 14=; 15=; 17=; 20=; 26=; 43=; 53=; 85=; 126=; 162=; 163=; 166=; 210=; 225=; 227=; 228=; 230=; 231=; 235=; 236=; 238=; 242=; 243=; 244=; 245=; 246=; 248=; 253=; 255=; 256=; 257=; 259=; 261=; 264=; 267=; 268=; 271=; 272=; 274=; 277=; 280=; 410=},,
86,temp.adjust.admin.deny,temp.adjust.admin.deny,,False,False,@{2=; 4=; 18=; 578=},,
80,temp.adjust.admin.readonly,temp.adjust.admin.readonly,,False,False,@{23=; 31=; 42=; 59=; 85=; 115=; 119=; 161=; 164=; 165=; 201=; 224=; 226=; 229=; 232=; 233=; 234=; 237=; 239=; 240=; 241=; 247=; 249=; 250=; 251=; 252=; 254=; 258=; 260=; 262=; 263=; 265=; 266=; 269=; 270=; 273=; 275=; 276=; 278=; 279=; 281=; 386=},,
73,temp.adjust.eco,temp.adjust.eco,,False,False,@{5=; 7=; 14=; 15=; 23=; 26=; 31=; 43=; 59=; 85=; 126=; 162=; 164=; 166=; 224=; 227=; 228=; 230=; 231=; 232=; 233=; 234=; 239=; 240=; 249=; 251=; 252=; 256=; 257=; 258=; 259=; 261=; 266=; 267=; 268=; 271=; 272=; 273=; 275=; 277=; 280=; 281=; 410=},,
75,temp.adjust.eco.deny,temp.adjust.eco.deny,,False,False,@{2=; 4=; 18=; 578=},,
74,temp.adjust.eco.readonly,temp.adjust.eco.readonly,,False,False,@{3=; 17=; 20=; 42=; 53=; 85=; 115=; 119=; 161=; 163=; 165=; 201=; 210=; 225=; 226=; 229=; 235=; 236=; 237=; 238=; 241=; 242=; 243=; 244=; 245=; 246=; 247=; 248=; 250=; 253=; 254=; 255=; 260=; 262=; 263=; 264=; 265=; 269=; 270=; 274=; 276=; 278=; 279=; 386=},,
76,temp.adjust.ecoresults,temp.adjust.ecoresults,,False,False,@{5=; 7=; 14=; 15=; 23=; 26=; 31=; 43=; 59=; 85=; 126=; 162=; 164=; 166=; 224=; 227=; 228=; 230=; 231=; 232=; 233=; 234=; 239=; 240=; 249=; 251=; 252=; 256=; 257=; 258=; 259=; 261=; 266=; 267=; 268=; 271=; 272=; 273=; 275=; 277=; 280=; 281=; 410=},,
78,temp.adjust.ecoresults.deny,temp.adjust.ecoresults.deny,,False,False,@{2=; 4=; 18=; 42=; 161=; 165=; 229=; 237=; 241=; 247=; 250=; 254=; 260=; 262=; 263=; 265=; 269=; 270=; 276=; 278=; 279=; 578=},,
77,temp.adjust.ecoresults.readonly,temp.adjust.ecoresults.readonly,,False,False,@{3=; 17=; 20=; 53=; 85=; 115=; 119=; 163=; 201=; 210=; 225=; 226=; 235=; 236=; 238=; 242=; 243=; 244=; 245=; 246=; 248=; 253=; 255=; 264=; 274=; 386=},,
81,temp.adjust.fin,temp.adjust.fin,,False,False,@{23=; 31=; 59=; 85=; 164=; 224=; 232=; 233=; 234=; 239=; 240=; 249=; 251=; 252=; 258=; 266=; 273=; 275=; 281=},,
87,temp.adjust.fin.deny,temp.adjust.fin.deny,,False,False,@{2=; 4=; 18=; 161=; 165=; 229=; 237=; 241=; 247=; 250=; 254=; 260=; 262=; 263=; 265=; 269=; 270=; 276=; 278=; 279=; 578=},,
82,temp.adjust.fin.readonly,temp.adjust.fin.readonly,,False,False,@{3=; 5=; 7=; 14=; 15=; 17=; 20=; 26=; 42=; 43=; 53=; 85=; 115=; 119=; 126=; 162=; 163=; 166=; 201=; 210=; 225=; 226=; 227=; 228=; 230=; 231=; 235=; 236=; 238=; 242=; 243=; 244=; 245=; 246=; 248=; 253=; 255=; 256=; 257=; 259=; 261=; 264=; 267=; 268=; 271=; 272=; 274=; 277=; 280=; 386=; 410=},,
83,temp.adjust.input,temp.adjust.input,,False,False,@{5=; 7=; 14=; 15=; 23=; 26=; 31=; 43=; 85=; 126=; 162=; 166=; 227=; 228=; 230=; 231=; 256=; 257=; 259=; 261=; 267=; 268=; 271=; 272=; 277=; 280=; 410=},,
85,temp.adjust.input.deny,temp.adjust.input.deny,,False,False,@{2=; 4=; 18=; 578=},,
84,temp.adjust.input.readonly,temp.adjust.input.readonly,,False,False,@{3=; 17=; 20=; 42=; 53=; 59=; 85=; 115=; 119=; 161=; 163=; 164=; 165=; 201=; 210=; 224=; 225=; 226=; 229=; 232=; 233=; 234=; 235=; 236=; 237=; 238=; 239=; 240=; 241=; 242=; 243=; 244=; 245=; 246=; 247=; 248=; 249=; 250=; 251=; 252=; 253=; 254=; 255=; 258=; 260=; 262=; 263=; 264=; 265=; 266=; 269=; 270=; 273=; 274=; 275=; 276=; 278=; 279=; 281=; 386=},,
52,temp.admin,temp.admin,,False,False,@{3=; 5=; 7=; 14=; 15=; 17=; 20=; 26=; 43=; 53=; 85=; 126=; 162=; 163=; 166=; 210=; 225=; 227=; 228=; 230=; 231=; 235=; 236=; 238=; 242=; 243=; 244=; 245=; 246=; 248=; 253=; 255=; 256=; 257=; 259=; 261=; 264=; 267=; 268=; 271=; 272=; 274=; 277=; 280=; 410=},,
54,temp.admin.deny,temp.admin.deny,,False,False,@{2=; 4=; 18=; 578=},,
53,temp.admin.readonly,temp.admin.readonly,,False,False,@{23=; 31=; 42=; 59=; 85=; 115=; 119=; 161=; 164=; 165=; 201=; 224=; 226=; 229=; 232=; 233=; 234=; 237=; 239=; 240=; 241=; 247=; 249=; 250=; 251=; 252=; 254=; 258=; 260=; 262=; 263=; 265=; 266=; 269=; 270=; 273=; 275=; 276=; 278=; 279=; 281=; 386=},,
49,temp.economics,temp.economics,,False,False,@{5=; 7=; 14=; 15=; 26=; 43=; 85=; 126=; 162=; 166=; 227=; 228=; 230=; 231=; 256=; 257=; 259=; 261=; 267=; 268=; 271=; 272=; 277=; 280=; 410=},,
51,temp.economics.deny,temp.economics.deny,,False,False,@{2=; 4=; 18=; 578=},,
50,temp.economics.readonly,temp.economics.readonly,,False,False,@{3=; 17=; 20=; 23=; 31=; 42=; 53=; 59=; 85=; 115=; 119=; 161=; 163=; 164=; 165=; 201=; 210=; 224=; 225=; 226=; 229=; 232=; 233=; 234=; 235=; 236=; 237=; 238=; 239=; 240=; 241=; 242=; 243=; 244=; 245=; 246=; 247=; 248=; 249=; 250=; 251=; 252=; 253=; 254=; 255=; 258=; 260=; 262=; 263=; 264=; 265=; 266=; 269=; 270=; 273=; 274=; 275=; 276=; 278=; 279=; 281=; 386=},,
70,temp.ecoresults,temp.ecoresults,,False,False,@{5=; 7=; 14=; 15=; 26=; 43=; 85=; 126=; 162=; 166=; 227=; 228=; 230=; 231=; 256=; 257=; 259=; 261=; 267=; 268=; 271=; 272=; 277=; 280=; 410=},,
72,temp.ecoresults.deny,temp.ecoresults.deny,,False,False,@{2=; 4=; 18=; 161=; 165=; 229=; 237=; 241=; 247=; 250=; 254=; 260=; 262=; 263=; 265=; 269=; 270=; 276=; 278=; 279=; 578=},,
71,temp.ecoresults.readonly,temp.ecoresults.readonly,,False,False,@{3=; 17=; 20=; 23=; 31=; 42=; 53=; 59=; 85=; 115=; 119=; 161=; 163=; 164=; 165=; 201=; 210=; 224=; 225=; 226=; 229=; 232=; 233=; 234=; 235=; 236=; 237=; 238=; 239=; 240=; 241=; 242=; 243=; 244=; 245=; 246=; 247=; 248=; 249=; 250=; 251=; 252=; 253=; 254=; 255=; 258=; 260=; 262=; 263=; 264=; 265=; 266=; 269=; 270=; 273=; 274=; 275=; 276=; 278=; 279=; 281=; 386=},,
55,temp.financials,temp.financials,,False,False,@{23=; 31=; 59=; 85=; 119=; 164=; 224=; 232=; 233=; 234=; 239=; 240=; 249=; 251=; 252=; 258=; 266=; 273=; 275=; 281=},,
57,temp.financials.deny,temp.financials.deny,,False,False,@{2=; 4=; 18=; 42=; 161=; 165=; 229=; 237=; 241=; 247=; 250=; 254=; 260=; 262=; 263=; 265=; 269=; 270=; 276=; 278=; 279=; 578=},,
56,temp.financials.readonly,temp.financials.readonly,,False,False,@{3=; 5=; 7=; 14=; 15=; 17=; 20=; 26=; 43=; 53=; 85=; 115=; 126=; 162=; 163=; 166=; 201=; 210=; 225=; 226=; 227=; 228=; 230=; 231=; 235=; 236=; 238=; 242=; 243=; 244=; 245=; 246=; 248=; 253=; 255=; 256=; 257=; 259=; 261=; 264=; 267=; 268=; 271=; 272=; 274=; 277=; 280=; 386=; 410=},,
58,temp.input,temp.input,,False,False,@{3=; 5=; 7=; 14=; 15=; 17=; 20=; 23=; 26=; 31=; 42=; 43=; 53=; 59=; 85=; 119=; 126=; 161=; 162=; 163=; 164=; 165=; 166=; 210=; 224=; 225=; 227=; 228=; 229=; 230=; 231=; 232=; 233=; 234=; 235=; 236=; 237=; 238=; 239=; 240=; 241=; 242=; 243=; 244=; 245=; 246=; 247=; 248=; 249=; 250=; 251=; 252=; 253=; 254=; 255=; 256=; 257=; 258=; 259=; 260=; 261=; 262=; 263=; 264=; 265=; 266=; 267=; 268=; 269=; 270=; 271=; 272=; 273=; 274=; 275=; 276=; 277=; 278=; 279=; 280=; 281=; 410=},,
60,temp.input.deny,temp.input.deny,,False,False,@{2=; 4=; 18=; 578=},,
59,temp.input.readonly,temp.input.readonly,,False,False,@{115=; 201=; 226=; 386=},,
38,User.admin,User for useradministration,permissions to add/change user /workgroup assignments,False,False,@{4=; 15=; 18=},,
